headline_text,source,time_stamp,label
Why Trump's latest 'illegitimate election' nonsense matters,msnbc.com,2021-03-22T14:12:07Z,0
"Downplaying Jan. 6 riot, Ron Johnson won't quit while he's behind",msnbc.com,2021-03-22T12:28:06Z,0
Weed is totally legal in 15 states. So why is the White House firing people for smoking it?,msnbc.com,2021-03-22T09:33:21Z,0
The GOP's white nationalist future is taking root in America's colleges,msnbc.com,2021-03-21T10:00:07Z,0
Andrew Cuomo is the perfect example of why 'good guys' are so dangerous,msnbc.com,2021-03-20T09:31:00Z,0
GA State Rep.: ‘It’s important to humanize how these Asian women lived’,msnbc.com,2021-03-20T03:32:22Z,0
"Friday's Mini-Report, 3.19.21",msnbc.com,2021-03-19T21:30:18Z,0
"Why it matters that Team Trump lied about China, election interference",msnbc.com,2021-03-19T15:59:34Z,0
'Here we go again': Rand Paul clashes with Fauci (for the 4th time),msnbc.com,2021-03-19T12:06:41Z,0
We've had the same immigration debate for 30 years. Enough.,msnbc.com,2021-03-19T09:46:06Z,0
"A special brand of hypocrisy defines the GOP, and Biden's Covid aid bill proves it",msnbc.com,2021-03-19T09:45:00Z,0
Rep. Meng: Asian American community has ‘been screaming out for help’,msnbc.com,2021-03-19T03:10:17Z,0
We don't talk about 'femicide' in the U.S. Maybe we should.,msnbc.com,2021-03-18T21:26:47Z,0
"He may not know it, but the Atlanta suspect may have already confessed to a hate crime",msnbc.com,2021-03-18T18:38:00Z,0
Intel revelations raise difficult questions for several Republicans,msnbc.com,2021-03-18T15:46:37Z,0
Violence Against Women Act advances despite GOP opposition,msnbc.com,2021-03-18T14:52:32Z,0
Another election-fraud story touted by top Republicans unravels,msnbc.com,2021-03-18T13:43:49Z,0
Why 12 GOP reps opposed Congressional Gold Medals for Capitol police,msnbc.com,2021-03-18T12:11:17Z,0
"Vincent Chin's killers also said his death wasn't about race. Authorities believed them, too.",msnbc.com,2021-03-18T09:30:00Z,0
How the authorities may already be screwing up the Atlanta shooting case,msnbc.com,2021-03-18T09:30:00Z,0
The Atlanta shootings draw together three of America's ugliest problems,msnbc.com,2021-03-17T20:29:00Z,0
Three reasons why Trump's 'China wants Biden to win' lie was so harmful,msnbc.com,2021-03-17T17:54:08Z,0
Trump admits he wanted US courts 'to overturn elections',msnbc.com,2021-03-17T15:09:50Z,0
"Intel report makes clear: Russia tried to rescue Trump in 2020, too",msnbc.com,2021-03-17T14:04:04Z,0
Why McConnell's 'scorched earth' threat over filibusters matters,msnbc.com,2021-03-17T12:30:26Z,0
Ron Johnson won't stop screaming about being silenced,msnbc.com,2021-03-17T10:15:28Z,0
The GOP's anti-voting laws would hurt even more people than Jim Crow did,msnbc.com,2021-03-17T09:31:19Z,0
"On Chinese social media, only the government is allowed to share fake news",msnbc.com,2021-03-16T20:57:38Z,0
Trump's 'wall' inadvertently makes things easier for smugglers,msnbc.com,2021-03-16T17:33:51Z,0
"Despite Trump's vengeance, a Vindman brother now gets a promotion",msnbc.com,2021-03-16T16:44:35Z,0
"With talk of 'terrorist watch list,' McCarthy pushes his luck at border",msnbc.com,2021-03-16T13:55:04Z,0
"Wisconsin's Ron Johnson tries, fails to clean up his newest ugly mess",msnbc.com,2021-03-16T12:06:37Z,0
Gov. Andrew Cuomo was hailed as the anti-Trump. Not anymore.,msnbc.com,2021-03-16T09:32:41Z,0
That fun NFT art fad could be contributing to our planet's literal destruction,msnbc.com,2021-03-15T21:59:59Z,0
Video Shows Smugglers Dropping 2 Young Children Into U.S. Over 14-Foot Border Fence,huffpost.com,2021-04-01T10:52:19Z,0
Newsmax Anchor’s Weird Weed Anecdote Gets Burned On Twitter,huffpost.com,2021-04-01T10:47:56Z,0
Fauci: It’s ‘Not The Time To Pull Back And Declare Premature Victory’ Over COVID-19,huffpost.com,2021-04-01T10:08:34Z,0
Biden Team Launches Major Public Education Campaign Around COVID-19 Vaccinations,huffpost.com,2021-04-01T10:00:20Z,0
Forget Anti-Vaxxers. 'Hesitant Vaxxers' Is The Group To Focus On.,huffpost.com,2021-04-01T09:45:19Z,0
Can You Actually Shrink Your Pores? Here’s The Truth.,huffpost.com,2021-04-01T09:45:19Z,0
Inside The Lobbying Battle Over America’s Longest War,huffpost.com,2021-04-01T09:45:19Z,0
Is It Safe To Dine In At A Restaurant After Getting Vaccinated?,huffpost.com,2021-04-01T09:45:19Z,0
RNC’s Election Confidence Promise Attracts A Ballot Box Full Of Snark,huffpost.com,2021-04-01T09:00:31Z,0
"Trump’s In ‘Serious Trouble’ After New Legal Filings, Ex-DOJ Official Says",huffpost.com,2021-04-01T08:41:16Z,0
GOP Gov. Kristi Noem’s Hot Take On Biden’s Infrastructure Bill Goes Down In Flames,huffpost.com,2021-04-01T08:07:38Z,0
Jimmy Kimmel Spots Most Painfully Awkward Matt Gaetz-Tucker Carlson Moments,huffpost.com,2021-04-01T07:45:37Z,0
Ryan Reynolds Trolls Conspiracy Theorists With His COVID-19 Vaccine Photo,huffpost.com,2021-04-01T07:11:50Z,0
Jailed Russian Opposition Leader Launches Hunger Strike,huffpost.com,2021-04-01T07:10:55Z,0
Gender Reveal Stunt Leads To 2 Deaths After Plane Crashes,huffpost.com,2021-04-01T06:56:11Z,0
Court Convicts 7 Hong Kong Democracy Leaders For Unlawful Assembly At 2019 Protests,huffpost.com,2021-04-01T05:40:32Z,0
Fox News Furiously Backpedals From Rep. Matt Gaetz: ‘No Interest In Hiring Him’,huffpost.com,2021-04-01T05:00:40Z,0
Johnson & Johnson COVID-19 Vaccine Batch Fails Quality Standards,huffpost.com,2021-04-01T04:40:10Z,0
"Mass Shooting At SoCal Office Building Kills 4, Including Child",huffpost.com,2021-04-01T04:19:24Z,0
Ex-Prosecutor Warns Rep. Matt Gaetz: ‘Perilously Close To Incriminating Himself’,huffpost.com,2021-04-01T04:11:25Z,0
Joe Biden Backs Moving MLB All-Star Game Out Of Georgia Over Voting Law,huffpost.com,2021-04-01T03:44:16Z,0
Actor Chet Hanks’ Ex Is Granted Protective Order Amid Abuse Allegations,huffpost.com,2021-04-01T02:09:04Z,0
Backlash Prompts Major Companies To Publicly Condemn Georgia’s Racist Voting Law,huffpost.com,2021-04-01T02:08:01Z,0
"Rep. Jim Jordan, Accused In Sex Abuse Cover-Up, Says, ‘I Believe Matt Gaetz’",huffpost.com,2021-04-01T00:26:12Z,0
Black Executives Pressure Corporations To Oppose Racist Voter Suppression,huffpost.com,2021-03-31T23:54:18Z,0
New Body Camera Video Shows What Derek Chauvin Did After Ambulance Arrived,huffpost.com,2021-03-31T23:27:05Z,0
Hunter Biden Reveals Lifelong Addiction Struggles In New Memoir,huffpost.com,2021-03-31T22:57:19Z,0
Sarah Palin Reveals She Tested Positive For COVID-19: ‘Anyone Can Catch This’,huffpost.com,2021-03-31T22:45:47Z,0
Iowa Democrat Rita Hall Drops Bid For House Seat She Lost By 6 Votes,huffpost.com,2021-03-31T22:43:03Z,0
California Trump Fanatic Charged With Assaulting Cop During Capitol Riot,huffpost.com,2021-03-31T22:21:49Z,0
Legal Experts Confused Why Detectives Won’t Reveal Cause Of Tiger Woods Crash,huffpost.com,2021-03-31T22:18:43Z,0
Lauren London Honors ‘Brave and Beloved’ Nipsey Hussle On Anniversary Of His Death,huffpost.com,2021-03-31T21:39:49Z,0
Joe Biden Honors Transgender Day Of Visibility With Historic Proclamation,huffpost.com,2021-03-31T21:20:33Z,0
Idris Elba Reflects On ‘Incredibly Lucky’ COVID-19 Recovery And Portraying A Black Cowboy,huffpost.com,2021-03-31T21:12:22Z,0
"FDR's German Shepherd, Major, Had A History Of 'Biting Incidents,' Too",huffpost.com,2021-03-31T20:32:49Z,0
Witness Breaks Down At Derek Chauvin Trial As George Floyd Video Is Shown,huffpost.com,2021-03-31T20:13:26Z,0
Biden Wants 5 Times The Climate Spending Obama Won. That’s Still 5 Times Too Small.,huffpost.com,2021-03-31T19:56:48Z,0
Here’s What’s Coming To Netflix In April,huffpost.com,2021-03-31T19:37:21Z,0
Biden’s Infrastructure Plan Will Bring A Showdown Over Taxes,huffpost.com,2021-03-31T19:33:35Z,0
Teen Cup Foods Worker Testifies About ‘Guilt’ He Felt Over George Floyd’s Death,huffpost.com,2021-03-31T18:43:14Z,0
France Announces New COVID-19 Restrictions Amid ‘Accelerating’ Epidemic,huffpost.com,2021-03-31T18:42:09Z,0
Multiple People Reported Shot In D.C. Neighborhood: Police,huffpost.com,2021-03-31T18:13:49Z,0
House Democrats Tap Rep. Jamie Raskin To Craft Organizing Efforts,huffpost.com,2021-03-31T18:10:32Z,0
How To Actually Land A Job In Another State,huffpost.com,2021-03-31T16:22:49Z,0
Mila Jam Marks Transgender Day Of Visibility With Stunning New Video,huffpost.com,2021-03-31T16:00:01Z,0
Sharon Stone Says Britney Spears Wrote Her A Letter When They ‘Both Needed Help’,huffpost.com,2021-03-31T15:54:17Z,0
Report: Pentagon Set To Reverse Trump-Era Anti-Transgender Policies,huffpost.com,2021-03-31T15:33:34Z,0
It’s Official: Dressing Up Really Does Make Us Feel Happier,huffpost.com,2021-03-31T15:20:41Z,0
"Archbishop Speaks Out About Meghan Markle, Prince Harry’s Private Wedding",huffpost.com,2021-03-31T15:12:47Z,0
⚡️ New York Legalizes Recreational Marijuana,huffpost.com,2021-03-31T15:09:56Z,0
"Capitol Police Officers Sue Trump For Physical, Emotional Injuries Suffered In Riot",huffpost.com,2021-03-31T15:07:02Z,0
7 Easy Easter Ham Recipes For The Slow Cooker Or Instant Pot,huffpost.com,2021-03-31T14:04:31Z,0
"Joe Scarborough Slams Fox News By Airing ‘Deeply, Deeply Offensive’ Clip",huffpost.com,2021-03-31T13:24:35Z,0
The New Yorker Makes Subtle But Powerful Point About Anti-Asian Violence On New Cover,huffpost.com,2021-03-31T13:16:55Z,0
This Is What No One Tells You About Going Through Menopause,huffpost.com,2021-03-31T13:00:24Z,0
Suspect In NYC Attack On Asian American Woman Is Arrested,huffpost.com,2021-03-31T11:57:36Z,0
Pfizer Says Its COVID-19 Vaccine Protects Children As Young As 12,huffpost.com,2021-03-31T11:14:02Z,0
Ronny Chieng’s 2016 Takedown Of Fox News’ Anti-Asian Bit Goes Viral Again,huffpost.com,2021-03-31T10:44:11Z,0
New Study Finds Heart-Healthy Behaviors May Cut Cancer Risk,huffpost.com,2021-03-31T09:45:20Z,0
35 Hilarious Tweets From Parents About Crayons,huffpost.com,2021-03-31T09:45:20Z,0
Congress Bailed Out Uber's Workers. Now What?,huffpost.com,2021-03-31T09:45:00Z,0
Fox News Lets Ex-Trump Aide Spew Fauci Conspiracy Theory With Zero Pushback,huffpost.com,2021-03-31T09:41:29Z,0
See The Damage A Flock Of Birds Caused To A Utah Jazz Flight,huffpost.com,2021-03-31T09:05:41Z,0
Biden To Unveil $2 Trillion Infrastructure And Jobs Plan,huffpost.com,2021-03-31T09:00:19Z,0
Marjorie Taylor Greene's 'Mark Of The Beast' Theory Receives Holy Hell On Twitter,huffpost.com,2021-03-31T09:00:16Z,0
‘Embarrassed’ Britney Spears Offers Most Direct Comments On Documentary Yet,huffpost.com,2021-03-31T08:21:49Z,0
Michael Strahan Announces He’s Closed His Iconic Tooth Gap,huffpost.com,2021-03-31T08:21:20Z,0
Jimmy Kimmel Exposes GOP ‘Dopes’ For Major Hypocrisy On Vaccine Passports,huffpost.com,2021-03-31T07:35:10Z,0
Keen Purveyor Of Trump’s Lies Lands Plum New Fox News Role,huffpost.com,2021-03-31T07:16:20Z,0
Madison Cawthorn Slammed For Celebrating Funding From COVID-19 Relief Bill He Opposed,huffpost.com,2021-03-31T06:48:56Z,0
Tucker Carlson Calls Wild Matt Gaetz Appearance ‘Weirdest Interview’ Ever,huffpost.com,2021-03-31T03:39:58Z,0
Fox News Pundit Blows Up At Former Trump Official: ‘You’re A Grifter’,huffpost.com,2021-03-31T02:08:21Z,0
"G. Gordon Liddy, Watergate Mastermind, Dead At 90",huffpost.com,2021-03-31T01:01:16Z,0
Jen Shah Of ‘Real Housewives Of Salt Lake City’ Arrested On Fraud Charge,huffpost.com,2021-03-30T23:23:15Z,0
Teen Witnesses Who Recorded George Floyd’s Arrest Testify In Derek Chauvin Trial,huffpost.com,2021-03-30T22:51:25Z,0
⚡️ Matt Gaetz Under Investigation For Possible Sexual Relations With Teenager: Report,huffpost.com,2021-03-30T22:02:44Z,0
Firefighter’s 911 Call Played In Chauvin Trial: ‘They Fucking Killed Him’,huffpost.com,2021-03-30T21:56:19Z,0
Thoughtful Quotes About Motherhood From Celine Dion,huffpost.com,2021-03-30T21:33:18Z,0
Niecy Nash Had ‘Never Been With A Woman Before’ Meeting Jessica Betts,huffpost.com,2021-03-30T21:17:59Z,0
Books That Thoughtfully Handle Pregnancy Loss,huffpost.com,2021-03-30T21:15:42Z,0
‘Godzilla vs. Kong’ Director Had A ‘Change Of Heart’ Over HBO Max Release,huffpost.com,2021-03-30T21:08:21Z,0
Major Biden ‘Nipped’ Person On Walk In Second White House Incident,huffpost.com,2021-03-30T21:03:57Z,0
GOP Congressman ‘Happy’ To Tout COVID-19 Stimulus Funds That He Voted Against,huffpost.com,2021-03-30T20:27:41Z,0
Former Trump Aide Steve Bannon Still Airs MyPillow Guy’s Election Lies,huffpost.com,2021-03-30T20:12:30Z,0
Van Hunt Says Relationship With Halle Berry Has ‘Improved Every Aspect’ Of His Life,huffpost.com,2021-03-30T20:08:28Z,0
Jonathan Bennett Says Anti-Gay Bullying Gave Him Ulcers In Emotional Throwback Post,huffpost.com,2021-03-30T20:08:13Z,0
"Over 4,000 Migrants, Many Kids, Crowded Into Texas Facility",huffpost.com,2021-03-30T19:46:30Z,0
Addison Rae Addresses Backlash From Jimmy Fallon TikTok Dance Sketch,huffpost.com,2021-03-30T19:43:47Z,0
Parent And Non-Parent Friendships Can Be Hard. They Don’t Have To Be.,huffpost.com,2021-03-30T19:20:33Z,0
26 Tweets About The Petty Things Couples Do When They’re Mad At Each Other,huffpost.com,2021-03-30T19:19:40Z,0
Mitch McConnell Makes Specific Appeal To GOP Men: ‘No Good Argument Not To’ Get Vaccine,huffpost.com,2021-03-30T19:12:31Z,0
Social Security Recipients Who Missed Stimulus Checks Will Get Paid Soon,huffpost.com,2021-03-30T18:45:57Z,0
White House Outlines Plan To Protect Asian Americans From Racism,huffpost.com,2021-03-30T18:20:36Z,0
"Nearly 200 Galapagos Tortoises, Labeled ‘Souvenirs,’ Found Crammed Inside Suitcase",huffpost.com,2021-03-30T18:07:45Z,0
"Jennifer Love Hewitt On Being Objectified As A Young Actor: I Look Back And Go, ‘Ew’",huffpost.com,2021-03-30T17:35:30Z,0
Kirsten Dunst Reveals Pregnancy In Drop Dead Gorgeous High-Fashion Photo Shoot,huffpost.com,2021-03-30T17:27:55Z,0
BTS Issues Powerful Statement Against Anti-Asian Hate: ‘We Feel Grief And Anger’,huffpost.com,2021-03-30T17:20:29Z,0
Court Lets ‘Apprentice’ Contestant’s Defamation Suit Against Trump Proceed,huffpost.com,2021-03-30T16:43:59Z,0
Eyewitness Testifies In Derek Chauvin Trial: ‘I Witnessed A Murder’,huffpost.com,2021-03-30T16:35:47Z,0
Ariana Grande Replacing Nick Jonas On ‘The Voice’,huffpost.com,2021-03-30T15:59:39Z,0
Butler University Accused of Canceling Angela Davis Event Because of Her Support for BDS,jezebel.com,2021-04-01T01:59:00Z,0
"'I Am Not a Superhero,' Cuomo Wrote in Book Whose Sole Purpose Is to Portray Him as a Superhero",jezebel.com,2021-04-01T00:43:00Z,0
You Can Now Find Punk Icon Patti Smith on Substack,jezebel.com,2021-03-31T23:22:00Z,0
Matthew McConaughey Is Tripping Balls,jezebel.com,2021-03-31T22:30:00Z,0
Elizabeth Warren Should Consider Jumping This Nerd,jezebel.com,2021-03-31T22:15:00Z,0
The Wrong People Feel Guilty About George Floyd's Death,jezebel.com,2021-03-31T20:30:00Z,0
"Colin Firth Will Star in an Adaptation of The Staircase, But Who Will Play the Owl?",jezebel.com,2021-03-31T20:00:00Z,0
"Thank God Genera+ion Is Almost Over, So I Can Stop Watching It",jezebel.com,2021-03-31T19:30:00Z,0
The Queen Is Out and About with Some Sick New Teacups,jezebel.com,2021-03-31T19:00:00Z,0
"Britney Spears's Father Would Very Much Like Her to Keep Paying the Bills, Just as She Has Since She Was 12",jezebel.com,2021-03-31T18:15:00Z,0
Nooo Don't Put Trans People Back in the Military You're So Sexy Aha,jezebel.com,2021-03-31T16:30:00Z,0
"For Once, Tucker Carlson's Facial Expression Makes Sense",jezebel.com,2021-03-31T16:00:00Z,0
Did Everyone See TS Madison in the New Zola Trailer?,jezebel.com,2021-03-31T15:40:00Z,0
The Visionary Organizer Who Offered Me a Model for Life,jezebel.com,2021-03-31T15:00:00Z,0
"An Ode to the Cabbage, a Worthy and Delicious Brassica",jezebel.com,2021-03-31T14:45:00Z,0
Why Is the Media Attacking Certified Good Boy Major Biden?,jezebel.com,2021-03-31T14:15:00Z,0
"At Last, Britney Spears Speaks",jezebel.com,2021-03-31T14:00:00Z,0
Border Facility for Unaccompanied Migrant Children Is at Least 700% Over Capacity,jezebel.com,2021-03-31T13:05:00Z,0
What Do You Say To a Nine-Year-Old Who Has Watched Someone Die?,jezebel.com,2021-03-31T00:54:00Z,0
Rep. Matt Gaetz Faces Federal Investigation Over Alleged Relationship With 17-Year-Old Girl,jezebel.com,2021-03-30T23:36:00Z,0
Is Rami Malek OK?,jezebel.com,2021-03-30T22:30:00Z,0
American Mothers Sure Would Love a Little Help Around Here,jezebel.com,2021-03-30T21:25:00Z,0
Chet Hanks's White Boy Summer Venture Is Himbo Performance Art,jezebel.com,2021-03-30T21:05:00Z,0
Real Housewives of Salt Lake City Star Jen Shah Has Been Indicted for Fraud in Utah,jezebel.com,2021-03-30T19:45:00Z,0
Y'all Going to Keep Wearing the Masks After This?,jezebel.com,2021-03-30T19:14:00Z,0
"Clap for Bimini Bon Boulash, Babes!",jezebel.com,2021-03-30T16:50:00Z,0
"Invoking MLK, Drug-Loving Columbia Professor Says He's Putting His Body on the Line to Educate the Public",jezebel.com,2021-03-30T16:20:00Z,0
Think Fame Is Disorienting? Try Reading Sharon Stone’s Memoir,jezebel.com,2021-03-30T16:00:00Z,0
"Aggro Cops Pinning Down Mourners at Sarah Everard Vigil Were Fine, Actually, According to Investigators",jezebel.com,2021-03-30T15:20:00Z,0
The 'Wicked Beauty' Who Walked With the Icons,jezebel.com,2021-03-30T14:40:00Z,0
"Yes, Travis Barker Sucked Kourtney Kardashian's Finger, Because They Are in LOVE",jezebel.com,2021-03-30T14:15:00Z,0
Please Explain To Me How This Wasn't a Foul!,jezebel.com,2021-03-30T13:45:00Z,0
"Roses, Blindfolds, and Chopped Wood: Meet the Popular TikTokers Making Romantic Thirst Traps for Women",jezebel.com,2021-03-30T13:30:00Z,0
"Minnesota Supreme Court Rules Victim-Blaming Is OK, Actually",jezebel.com,2021-03-30T12:45:00Z,0
"More Women Hold State Office, But the BS Family Leave Policies Remain the Same",jezebel.com,2021-03-30T01:39:00Z,0
Arkansas Leads the Country in Denying Trans Kids Basic Rights,jezebel.com,2021-03-30T00:11:00Z,0
Gammy Wants a Threesome,jezebel.com,2021-03-29T22:30:00Z,0
Ghislaine Maxwell Allegedly Groomed Girls as Young as 14 to Be Abused by Epstein,jezebel.com,2021-03-29T22:23:00Z,0
Nothing to See Here,jezebel.com,2021-03-29T21:30:00Z,0
"Unfortunately, We’ve Been Forced to Contemplate Boris Johnson’s Sex Life",jezebel.com,2021-03-29T21:00:00Z,0
The Goth House Real Estate Agent Wouldn't Let Us Publish the Pics Because We're 'Political' :(,jezebel.com,2021-03-29T20:15:00Z,0
The Talk Will Give Sharon Osbourne $10 Million to Talk Somewhere Else About Being Racist: Report,jezebel.com,2021-03-29T19:45:00Z,0
Gowns! Galore! At the 52nd NAACP Image Awards,jezebel.com,2021-03-29T19:30:00Z,0
I Can Finally Return to Work Now That Ever Given Has Been Dislodged From the Suez Canal,jezebel.com,2021-03-29T18:50:00Z,0
More Like Utica Mean,jezebel.com,2021-03-29T18:27:00Z,0
The ‘Lepers’ Who Demanded the Right to Be Treated as Human,jezebel.com,2021-03-29T17:30:00Z,0
The Border 'Crisis' That Wasn't,jezebel.com,2021-03-29T16:47:00Z,0
"South Dakota Governor Kristi Noem Got Into a Twitter Fight With Lil Nas X, and Lost",jezebel.com,2021-03-29T15:40:00Z,0
The Visionary Director Who Laughs at Convention,jezebel.com,2021-03-29T15:00:00Z,0
Let's See What Madonna's Up To,jezebel.com,2021-03-29T14:00:00Z,0
Scholastic Is Pulling a Book From the Captain Underpants Series Due to 'Passive Racism' Towards Asians,jezebel.com,2021-03-29T13:40:00Z,0
Vaccine Passports (or Something Like Them) May Be Coming Soon,jezebel.com,2021-03-29T12:45:00Z,0
Washington Post Writer Reportedly Barred from Covering Sexual Misconduct Because She Is a Survivor of Assault,jezebel.com,2021-03-29T01:51:00Z,0
Trump Is Doing Weddings Now,jezebel.com,2021-03-29T01:03:00Z,0
Live Footage of My Last Two Brain Cells Writing This Blog,jezebel.com,2021-03-28T22:44:00Z,0
I Feel So Bad for Everyone on Marriage or Mortgage Who Chose Marriage Instead of Mortgage!,jezebel.com,2021-03-28T20:00:00Z,0
"A Lot of People Don't Know That Sailor Moon Had Gays on It, and Bowen Yang Has Had ENOUGH",jezebel.com,2021-03-28T18:27:00Z,0
"Ellie ""Mrs. Secret"" Goulding Drops Nutso Bombshell",jezebel.com,2021-03-28T17:15:00Z,0
Saturday Night Social: Love Theater and Theatrical Arts,jezebel.com,2021-03-27T21:40:00Z,0
Quick Update on That Nationwide Legislative Assault on Trans Kids,jezebel.com,2021-03-27T20:13:00Z,0
Sad News: Legendary and Adored Children's Book Author Beverly Cleary Has Died,jezebel.com,2021-03-27T18:35:00Z,0
BREAKING: Millions of Bald Men Have Died Apparently,jezebel.com,2021-03-27T16:54:00Z,0
"Ken Starr, Mark Meadows, and Stephen Miller: Three Horsemen of the Apocalypse Have Assembled",jezebel.com,2021-03-26T21:30:00Z,0
Lil Nas X Is Pole Dancing His Way Straight to Hell!!,jezebel.com,2021-03-26T21:00:00Z,0
USA Today Takes the Bait,jezebel.com,2021-03-26T20:30:00Z,0
Jessica Simpson Says John Mayer's 'Sexual Napalm' Comment Had Men Lining Up,jezebel.com,2021-03-26T19:00:00Z,0
"The Lost Pirate Kingdom Is the Ideal Documentary for Me, a Dumbass",jezebel.com,2021-03-26T18:20:00Z,0
"Yes, People Are Writing Horny Fanfic About the Suez Canal and the Ever Given",jezebel.com,2021-03-26T18:01:00Z,0
All Chrissy Teigen Ever Cared About,jezebel.com,2021-03-26T17:20:00Z,0
Heinz Beanz and Ketchup Now the Proud Sponsor of... Michelle Visage!,jezebel.com,2021-03-26T16:35:00Z,0
Mitt Romney Receives Prestigious Award for Temporarily Locating His Spine,jezebel.com,2021-03-26T16:15:00Z,0
"Joel McHale Says It Would Have Been Hard to Pull a Clip to Mock Drew on The Soup, Which ???",jezebel.com,2021-03-26T15:44:00Z,0
"A Black Lawmaker Was Arrested, Charged With 'Knowingly' Knocking On Brian Kemp's Door As He Disenfranchised Black Voters",jezebel.com,2021-03-26T15:00:00Z,0
A Lesser Royal Weighs In on the Harry and Meghan Drama,jezebel.com,2021-03-26T14:39:00Z,0
Reconsidering the Story Tina Turner's Been Telling for 40 Years,jezebel.com,2021-03-26T13:45:00Z,0
Missouri Republicans Don't Seem to Care That Their Constituents Want Health Care,jezebel.com,2021-03-26T13:00:00Z,0
USC Settles Lawsuits From 710 Women Accusing a Former University Gynecologist of Sexual Abuse,jezebel.com,2021-03-26T01:07:00Z,0
Georgia Republicans Aren't Even Trying To Hide Their Voter Suppression Anymore,jezebel.com,2021-03-25T23:26:00Z,0
10-year-old Khloe Kardashian Was Trapped Under a Bed While Her Parents Had Sex,jezebel.com,2021-03-25T23:00:00Z,0
Michigan University Students Claim Their Title IX Coordinator Told Them Sexual Assault Wasn't 'Worth Reporting',jezebel.com,2021-03-25T22:05:00Z,0
"There Are No Easy Answers On What to Do About Immigration, But Biden Could've Had More of Them",jezebel.com,2021-03-25T21:29:00Z,0
Noooooo!,jezebel.com,2021-03-25T19:20:00Z,0
How Do I Make My Husband Love My Fat Sister?,jezebel.com,2021-03-25T19:00:00Z,0
Sex Workers in Atlanta Are Trying to Turn Horror Into Hope,jezebel.com,2021-03-25T18:30:00Z,0
Is This Real Housewives of Beverly Hills Cast Pic Photoshopped???,jezebel.com,2021-03-25T18:00:00Z,0
The Strategic Deployment of Basic,jezebel.com,2021-03-25T17:00:00Z,0
"Remembering True Blood, HBO's Camp Vampire Fantasia",jezebel.com,2021-03-25T16:30:00Z,0
The 'Protestant Whore' Who Defined Restoration Theater,jezebel.com,2021-03-25T16:00:00Z,0
"Hey Look, It's Andrew Cuomo Abusing His Power to Get His Family Covid-19 Tests in the Hamptons",jezebel.com,2021-03-25T15:15:00Z,0
Am I the Only One Who Remembers Kendall and Kylie Jenner's Racist Vine?,jezebel.com,2021-03-25T15:00:00Z,0
Spare a Moment for a Rihanna Conspiracy?,jezebel.com,2021-03-25T14:33:00Z,0
Poly Styrene: The Black Punk Trailblazer The Scene Forgot,jezebel.com,2021-03-25T14:00:00Z,0
"New Zealand Approves Paid Leave for Miscarriage, and Once Again I Wonder Why I Live in America",jezebel.com,2021-03-25T13:33:00Z,0
"Rest In Peace, Jessica McClintock, and Thanks for Inventing Cottagecore",jezebel.com,2021-03-25T13:00:00Z,0
"Mitch McConnell Says Joe Biden Has Gotten, Like, Totally Stuck Up Since He Became President",jezebel.com,2021-03-25T02:00:00Z,0
"Sharon Stone Has Worked With Some Real Dirtbags, But Had No Idea Woody Allen Was One of Them",jezebel.com,2021-03-25T01:00:00Z,0
"Jay Leno Is Sorry for His Racist Jokes, Even Though He Says There Is a 'Ring of Truth to Them'",jezebel.com,2021-03-25T00:01:00Z,0
Ashley Tisdale Picks Sick As Hell Name for Her New Baby,jezebel.com,2021-03-24T23:00:00Z,0
Whose Idea Was This?,jezebel.com,2021-03-24T20:27:00Z,0
Does Meghan McCain's Stylist Hate Her?,jezebel.com,2021-03-24T20:03:00Z,0
"If People Aren't Bored Anymore, What Happens to Stock Market?",wsj.com,2021-04-01T11:22:36Z,1
"Pfizer-BioNTech Covid-19 Vaccine Protects for Six Months, Companies Say",wsj.com,2021-04-01T10:49:29Z,1
"Shooting in Southern California Leaves Four People Dead, Including Child",wsj.com,2021-04-01T10:30:06Z,1
Testing Elon Musk's Starlink: Is It Really a Rural Internet Game Changer?,wsj.com,2021-04-01T09:30:59Z,1
Stock Futures Point to Tech Extending Gains - The Wall Street Journal,wsj.com,2021-04-01T08:56:00Z,1
Derek Chauvin Trial: Officer Defends Actions in Body-Camera Footage,wsj.com,2021-04-01T00:53:17Z,1
RISE OF THE DIGITAL DOLLAR...,wsj.com,2021-04-01T00:31:37Z,1
Airline Summer Travel Schedules Still Up in Air...,wsj.com,2021-04-01T00:31:36Z,1
LARGEST TAX INCREASE SINCE 1968...,wsj.com,2021-04-01T00:22:37Z,1
Two Issues That Complicate Biden’s Big Infrastructure Plan,wsj.com,2021-03-31T23:22:57Z,1
J&J Says Covid-19 Vaccine Batch Didn’t Meet Quality Standards - The Wall Street Journal,wsj.com,2021-03-31T23:12:00Z,1
Russian Troop Movements on Ukraine Border Test Biden Administration - The Wall Street Journal,wsj.com,2021-03-31T23:01:00Z,1
Black Executives Press Companies to Battle GOP State Voting Laws - The Wall Street Journal,wsj.com,2021-03-31T22:29:00Z,1
"Micron, Western Digital Looking at Possible Deal for Chip Maker Kioxia",wsj.com,2021-03-31T22:28:30Z,1
Businesses Take a Hurry-Up-and-Wait Approach to AI - The Wall Street Journal,wsj.com,2021-03-31T22:19:00Z,1
